Date,Price
2016-11-17,27.780799865722656
2016-11-18,27.606300354003906
2016-11-21,27.188400268554688
2016-11-22,27.12150001525879
2016-11-23,26.940799713134766
2016-11-24,26.91510009765625
2016-11-25,26.729700088500977
2016-11-28,26.9591007232666
2016-11-29,26.925399780273438
2016-11-30,26.813100814819336
2016-12-01,26.909799575805664
2016-12-02,26.97439956665039
2016-12-05,27.382299423217773
2016-12-06,27.6200008392334
2016-12-07,27.733200073242188
2016-12-08,27.593599319458008
2016-12-09,27.42620086669922
2016-12-12,27.27589988708496
2016-12-13,27.383699417114258
2016-12-14,27.440500259399414
2016-12-15,27.780799865722656
2016-12-16,27.030500411987305
2016-12-19,27.205400466918945
2016-12-20,27.09480094909668
2016-12-21,27.125499725341797
2016-12-22,27.178600311279297
2016-12-23,27.079299926757812
2016-12-26,27.222000122070312
2016-12-27,27.222000122070312
2016-12-28,27.54829978942871
2016-12-29,27.72249984741211
2016-12-30,28.161300659179688
2017-01-02,28.316699981689453
2017-01-03,28.098100662231445
2017-01-04,27.868600845336914
2017-01-05,27.44809913635254
2017-01-06,27.272199630737305
2017-01-09,28.573299407958984
2017-01-10,28.089799880981445
2017-01-11,28.41950035095215
2017-01-12,28.348899841308594
2017-01-13,28.757600784301758
2017-01-16,29.08300018310547
2017-01-17,29.08799934387207
2017-01-18,29.258800506591797
2017-01-19,29.14299964904785
2017-01-20,28.947099685668945
2017-01-23,28.850299835205078
2017-01-24,29.009599685668945
2017-01-25,28.92690086364746
2017-01-26,28.965499877929688
2017-01-27,28.873899459838867
2017-01-30,28.77669906616211
2017-01-31,28.601699829101562
2017-02-01,28.82939910888672
2017-02-02,28.816699981689453
2017-02-03,28.83839988708496
2017-02-06,28.854999542236328
2017-02-07,28.85059928894043
2017-02-08,28.518699645996094
2017-02-09,28.383399963378906
2017-02-10,28.569700241088867
2017-02-13,28.672300338745117
2017-02-14,28.721799850463867
2017-02-15,28.582799911499023
2017-02-16,28.17889976501465
2017-02-17,28.438100814819336
2017-02-20,28.483600616455078
2017-02-21,28.386600494384766
2017-02-22,28.212499618530273
2017-02-23,28.533899307250977
2017-02-24,28.102100372314453
2017-02-27,28.331499099731445
2017-02-28,28.34320068359375
2017-03-01,28.53689956665039
2017-03-02,28.3351993560791
2017-03-03,28.136899948120117
2017-03-06,28.28730010986328
2017-03-07,28.261499404907227
2017-03-08,28.21470069885254
2017-03-09,28.176000595092773
2017-03-10,28.093799591064453
2017-03-13,28.165199279785156
2017-03-14,28.412399291992188
2017-03-15,28.295799255371094
2017-03-16,28.25
2017-03-17,28.629199981689453
2017-03-20,28.57740020751953
2017-03-21,28.60300064086914
2017-03-22,28.748899459838867
2017-03-23,28.770299911499023
2017-03-24,28.937599182128906
2017-03-27,29.01180076599121
2017-03-28,29.177799224853516
2017-03-29,29.15220069885254
2017-03-30,28.84079933166504
2017-03-31,28.713300704956055
2017-04-03,28.565900802612305
2017-04-04,28.490100860595703
2017-04-05,28.577600479125977
2017-04-06,28.680099487304688
2017-04-07,28.54010009765625
2017-04-10,28.358299255371094
2017-04-11,28.20439910888672
2017-04-12,28.230199813842773
2017-04-13,28.171499252319336
2017-04-14,28.28510093688965
2017-04-17,28.28510093688965
2017-04-18,28.28510093688965
2017-04-19,28.30150032043457
2017-04-20,28.43239974975586
2017-04-21,28.47570037841797
2017-04-24,28.3031005859375
2017-04-25,28.675199508666992
2017-04-26,28.665599822998047
2017-04-27,28.65169906616211
2017-04-28,28.628999710083008
2017-05-01,28.736000061035156
2017-05-02,28.736000061035156
2017-05-03,28.678499221801758
2017-05-04,28.638999938964844
2017-05-05,28.650100708007812
2017-05-08,28.74139976501465
2017-05-09,28.71820068359375
2017-05-10,28.574899673461914
2017-05-11,28.458799362182617
2017-05-12,28.422100067138672
2017-05-15,28.489299774169922
2017-05-16,28.709800720214844
2017-05-17,28.918699264526367
2017-05-18,29.050500869750977
2017-05-19,29.116100311279297
2017-05-22,29.127399444580078
2017-05-23,29.278900146484375
2017-05-24,29.252700805664062
2017-05-25,29.092899322509766
2017-05-26,29.172700881958008
2017-05-29,29.319499969482422
2017-05-30,29.1919002532959
2017-05-31,29.062400817871094
2017-06-01,29.203800201416016
2017-06-02,29.201200485229492
2017-06-05,29.174999237060547
2017-06-06,29.245899200439453
2017-06-07,29.219900131225586
2017-06-08,29.07430076599121
2017-06-09,29.084400177001953
2017-06-12,28.93790054321289
2017-06-13,28.90250015258789
2017-06-14,28.842899322509766
2017-06-15,28.849199295043945
2017-06-16,28.738100051879883
2017-06-19,28.790199279785156
2017-06-20,28.86440086364746
2017-06-21,28.73859977722168
2017-06-22,28.711000442504883
2017-06-23,28.754199981689453
2017-06-26,28.77090072631836
2017-06-27,28.827899932861328
2017-06-28,29.065799713134766
2017-06-29,29.32309913635254
2017-06-30,29.47010040283203
2017-07-03,29.438499450683594
2017-07-04,29.24970054626465
2017-07-05,29.253400802612305
2017-07-06,29.2455997467041
2017-07-07,29.34269905090332
2017-07-10,29.42729949951172
2017-07-12,29.277700424194336
2017-07-13,29.381200790405273
2017-07-14,29.320600509643555
2017-07-17,29.38599967956543
2017-07-18,29.438400268554688
2017-07-19,29.665599822998047
2017-07-20,29.613800048828125
2017-07-21,29.51729965209961
2017-07-24,29.81879997253418
2017-07-25,29.752500534057617
2017-07-26,29.79520034790039
2017-07-27,29.859600067138672
2017-07-28,30.027099609375
2017-07-31,30.04520034790039
2017-08-01,30.025699615478516
2017-08-02,30.257299423217773
2017-08-03,30.36440086364746
2017-08-04,30.344100952148438
2017-08-07,30.36720085144043
2017-08-08,30.091400146484375
2017-08-09,30.083799362182617
2017-08-10,29.885499954223633
2017-08-11,29.80660057067871
2017-08-14,29.908199310302734
2017-08-15,29.935199737548828
2017-08-16,29.770700454711914
2017-08-17,29.621200561523438
2017-08-18,29.546300888061523
2017-08-21,29.620899200439453
2017-08-22,29.67180061340332
2017-08-23,29.62969970703125
2017-08-24,29.836200714111328
2017-08-25,29.833799362182617
2017-08-28,29.898500442504883
2017-08-29,30.144899368286133
2017-08-30,30.334699630737305
2017-08-31,30.281700134277344
2017-09-01,30.182100296020508
2017-09-04,30.44029998779297
2017-09-05,30.578899383544922
2017-09-06,30.627899169921875
2017-09-07,30.702600479125977
2017-09-08,30.912599563598633
2017-09-11,31.150699615478516
2017-09-12,30.94659996032715
2017-09-13,30.795499801635742
2017-09-14,30.972400665283203
2017-09-15,30.84040069580078
2017-09-18,31.01650047302246
2017-09-19,30.981000900268555
2017-09-20,31.01849937438965
2017-09-21,31.145700454711914
2017-09-22,30.941699981689453
2017-09-25,31.11009979248047
2017-09-26,30.964000701904297
2017-09-27,30.834299087524414
2017-09-28,30.792600631713867
2017-09-29,30.92639923095703
2017-10-02,31.110000610351562
2017-10-03,30.94219970703125
2017-10-04,31.100900650024414
2017-10-05,31.255800247192383
2017-10-06,31.166900634765625
2017-10-09,31.02910041809082
2017-10-10,30.819599151611328
2017-10-11,31.015399932861328
2017-10-12,31.051000595092773
2017-10-13,31.248600006103516
2017-10-16,31.068599700927734
2017-10-17,30.998199462890625
2017-10-18,30.811599731445312
2017-10-19,30.75550079345703
2017-10-20,31.04560089111328
2017-10-23,31.048099517822266
2017-10-24,30.923200607299805
2017-10-25,31.085800170898438
2017-10-26,31.232099533081055
2017-10-27,31.393299102783203
2017-10-30,30.887399673461914
2017-10-31,30.9153995513916
2017-11-01,30.96380043029785
2017-11-02,30.983299255371094
2017-11-03,31.092199325561523
2017-11-06,31.108200073242188
2017-11-07,30.77989959716797
2017-11-08,30.620399475097656
2017-11-09,30.5841007232666
2017-11-10,30.59269905090332
2017-11-13,30.55620002746582
2017-11-14,30.574399948120117
2017-11-15,30.78580093383789
2017-11-17,30.837600708007812
2017-11-20,30.93079948425293
2017-11-21,30.882699966430664
2017-11-22,30.793399810791016
2017-11-23,31.061199188232422
2017-11-24,31.4768009185791
2017-11-27,31.582500457763672
2017-11-28,31.73240089416504
2017-11-29,31.67729949951172
2017-11-30,31.722299575805664
2017-12-01,31.817899703979492
2017-12-04,31.956600189208984
2017-12-05,31.984100341796875
2017-12-06,31.88610076904297
2017-12-07,31.72410011291504
2017-12-08,31.6560001373291
2017-12-11,31.521900177001953
2017-12-12,31.672199249267578
2017-12-13,31.71540069580078
2017-12-14,31.701499938964844
2017-12-15,32.14849853515625
2017-12-18,32.34370040893555
2017-12-19,32.53160095214844
2017-12-20,32.6432991027832
2017-12-21,32.674198150634766
2017-12-22,32.791900634765625
2017-12-25,32.84400177001953
2017-12-26,32.84400177001953
2017-12-27,32.84400177001953
2017-12-28,32.96910095214844
2017-12-29,33.30759811401367
2018-01-01,33.45000076293945
2018-01-02,33.45000076293945
2018-01-03,33.65340042114258
2018-01-04,33.1859016418457
2018-01-05,33.48030090332031
2018-01-08,33.664798736572266
2018-01-09,33.51890182495117
2018-01-10,33.36759948730469
2018-01-11,33.725799560546875
2018-01-12,33.70389938354492
2018-01-15,34.30289840698242
2018-01-16,34.70859909057617
2018-01-17,34.66059875488281
2018-01-18,34.72809982299805
2018-01-19,34.95119857788086
2018-01-22,35.12730026245117
2018-01-23,35.120399475097656
2018-01-24,34.977500915527344
2018-01-25,35.26459884643555
2018-01-26,35.33470153808594
2018-01-29,35.16899871826172
2018-01-30,34.67689895629883
2018-01-31,34.50199890136719
2018-02-01,34.311798095703125
2018-02-02,34.35919952392578
2018-02-05,34.49209976196289
2018-02-06,34.19710159301758
2018-02-07,33.762298583984375
2018-02-08,33.1416015625
2018-02-09,32.845699310302734
2018-02-12,32.78770065307617
2018-02-13,32.60129928588867
2018-02-14,32.679901123046875
2018-02-15,32.654300689697266
2018-02-16,33.137001037597656
2018-02-19,33.41510009765625
2018-02-20,33.25680160522461
2018-02-21,33.1078987121582
2018-02-22,32.95000076293945
2018-02-23,32.982601165771484
2018-02-26,32.88410186767578
2018-02-27,33.00640106201172
2018-02-28,32.8827018737793
2018-03-01,32.463199615478516
2018-03-02,32.196998596191406
2018-03-05,32.35490036010742
2018-03-06,32.27370071411133
2018-03-07,32.32320022583008
2018-03-08,32.09349822998047
2018-03-09,32.016998291015625
2018-03-12,31.80769920349121
2018-03-13,31.53070068359375
2018-03-14,31.671199798583984
2018-03-15,32.0010986328125
2018-03-16,32.20090103149414
2018-03-19,32.24610137939453
2018-03-20,32.189701080322266
2018-03-21,32.03990173339844
2018-03-22,31.975500106811523
2018-03-23,32.0619010925293
2018-03-26,32.12300109863281
2018-03-27,32.30870056152344
2018-03-28,32.32849884033203
2018-03-29,32.49340057373047
2018-03-30,32.33679962158203
2018-04-02,32.33679962158203
2018-04-03,32.33679962158203
2018-04-04,32.012001037597656
2018-04-05,31.97879981994629
2018-04-06,31.952999114990234
2018-04-09,31.53569984436035
2018-04-10,31.62190055847168
2018-04-11,31.726499557495117
2018-04-12,31.77560043334961
2018-04-13,31.76580047607422
2018-04-16,31.94529914855957
2018-04-17,31.9591007232666
2018-04-18,31.970800399780273
2018-04-19,32.045501708984375
2018-04-20,32.13800048828125
2018-04-23,31.886699676513672
2018-04-24,31.648500442504883
2018-04-25,31.588899612426758
2018-04-26,31.761499404907227
2018-04-27,31.6387996673584
2018-04-30,31.406400680541992
2018-05-01,31.427900314331055
2018-05-02,31.427900314331055
2018-05-03,31.08340072631836
2018-05-04,31.11389923095703
2018-05-07,31.211299896240234
2018-05-08,31.012699127197266
2018-05-09,30.858699798583984
2018-05-10,30.848899841308594
2018-05-11,30.85059928894043
2018-05-14,30.988000869750977
2018-05-15,31.056800842285156
2018-05-16,30.931499481201172
2018-05-17,30.628700256347656
2018-05-18,30.573699951171875
2018-05-21,30.502300262451172
2018-05-22,30.35849952697754
2018-05-23,30.45949935913086
2018-05-24,30.253400802612305
2018-05-25,30.313199996948242
2018-05-28,30.316999435424805
2018-05-29,30.181400299072266
2018-05-30,29.85770034790039
2018-05-31,30.08489990234375
2018-06-01,30.190200805664062
2018-06-04,30.283199310302734
2018-06-05,30.334699630737305
2018-06-06,30.25029945373535
2018-06-07,30.478200912475586
2018-06-08,30.647899627685547
2018-06-11,30.37929916381836
2018-06-12,30.437000274658203
2018-06-13,30.452600479125977
2018-06-14,30.424400329589844
2018-06-15,30.757200241088867
2018-06-18,30.257699966430664
2018-06-19,30.29759979248047
2018-06-20,30.24489974975586
2018-06-21,30.32550048828125
2018-06-22,30.0408992767334
2018-06-25,30.245100021362305
2018-06-26,30.186800003051758
2018-06-27,30.292499542236328
2018-06-28,30.309200286865234
2018-06-29,30.199499130249023
2018-07-02,30.32550048828125
2018-07-03,30.237600326538086
2018-07-04,30.331199645996094
2018-07-05,30.485300064086914
2018-07-06,30.49329948425293
2018-07-09,30.538999557495117
2018-07-10,30.582000732421875
2018-07-11,30.3700008392334
2018-07-12,30.415000915527344
2018-07-13,30.288000106811523
2018-07-16,30.190000534057617
2018-07-17,30.413999557495117
2018-07-18,30.44700050354004
2018-07-19,30.283000946044922
2018-07-20,30.358999252319336
2018-07-23,30.503999710083008
2018-07-24,30.677000045776367
2018-07-25,30.844999313354492
2018-07-26,30.83799934387207
2018-07-27,30.886999130249023
2018-07-30,30.83799934387207
2018-07-31,30.930999755859375
2018-08-01,31.218000411987305
2018-08-02,31.225000381469727
2018-08-03,31.104000091552734
2018-08-06,31.06399917602539
2018-08-07,30.954999923706055
2018-08-08,31.023000717163086
2018-08-09,30.959999084472656
2018-08-10,31.177000045776367
2018-08-13,30.959999084472656
2018-08-14,30.849000930786133
2018-08-15,31.033000946044922
2018-08-16,30.775999069213867
2018-08-17,31.18899917602539
2018-08-20,31.534000396728516
2018-08-21,31.292999267578125
2018-08-22,31.604999542236328
2018-08-23,31.98200035095215
2018-08-24,31.976999282836914
2018-08-27,31.94099998474121
2018-08-28,32.138999938964844
2018-08-29,32.4900016784668
2018-08-30,32.49599838256836
2018-08-31,32.7869987487793
2018-09-03,32.65800094604492
2018-09-04,32.70800018310547
2018-09-05,32.63100051879883
2018-09-06,32.632999420166016
2018-09-07,32.53799819946289
2018-09-10,32.55099868774414
2018-09-11,32.358001708984375
2018-09-12,32.236000061035156
2018-09-13,32.20000076293945
2018-09-14,32.36899948120117
2018-09-17,32.645999908447266
2018-09-18,32.47600173950195
2018-09-19,32.59400177001953
2018-09-20,32.55400085449219
2018-09-21,32.58300018310547
2018-09-24,32.69200134277344
2018-09-25,32.744998931884766
2018-09-26,32.70399856567383
2018-09-27,32.775001525878906
2018-09-28,32.86600112915039
2018-10-01,32.43199920654297
2018-10-02,32.44200134277344
2018-10-03,32.26599884033203
2018-10-04,32.37900161743164
2018-10-05,32.09400177001953
2018-10-08,31.992000579833984
2018-10-09,31.916000366210938
2018-10-10,31.826000213623047
2018-10-11,31.902000427246094
2018-10-12,32.09299850463867
2018-10-15,32.03200149536133
2018-10-16,32.08399963378906
2018-10-17,32.034000396728516
2018-10-18,31.940000534057617
2018-10-19,32.00400161743164
2018-10-22,32.01100158691406
2018-10-23,32.0099983215332
2018-10-24,31.979000091552734
2018-10-25,31.94700050354004
2018-10-26,32.01900100708008
2018-10-29,31.78499984741211
2018-10-30,31.80900001525879
2018-10-31,31.663999557495117
2018-11-01,31.586999893188477
2018-11-02,31.743000030517578
2018-11-05,31.84000015258789
2018-11-06,31.56999969482422
2018-11-07,31.58300018310547
2018-11-08,31.756999969482422
2018-11-09,31.608999252319336
2018-11-12,31.33300018310547
2018-11-13,31.155000686645508
2018-11-14,31.091999053955078
2018-11-15,31.07200050354004
2018-11-16,31.139999389648438
2018-11-19,31.150999069213867
2018-11-20,31.39900016784668
2018-11-21,31.44700050354004
2018-11-22,31.357999801635742
2018-11-23,31.371999740600586
2018-11-26,31.19099998474121
2018-11-27,31.41699981689453
2018-11-28,31.5310001373291
2018-11-29,31.621000289916992
2018-11-30,31.927000045776367
2018-12-03,31.7450008392334
2018-12-04,31.6299991607666
2018-12-05,31.66699981689453
2018-12-06,31.466999053955078
2018-12-07,31.31100082397461
2018-12-10,31.36199951171875
2018-12-11,31.34600067138672
2018-12-12,31.275999069213867
2018-12-13,31.270000457763672
2018-12-14,31.32699966430664
2018-12-17,31.183000564575195
2018-12-18,31.357999801635742
2018-12-19,31.357999801635742
2018-12-20,31.267000198364258
2018-12-21,31.273000717163086
2018-12-24,31.0310001373291
2018-12-25,30.902000427246094
2018-12-26,30.902000427246094
2018-12-27,30.902000427246094
2018-12-28,31.0
2018-12-31,31.472999572753906
2019-01-01,31.43400001525879
2019-01-02,31.43400001525879
2019-01-03,31.382999420166016
2019-01-04,30.881000518798828
2019-01-07,31.41900062561035
2019-01-08,31.51099967956543
2019-01-09,31.827999114990234
2019-01-10,31.94099998474121
2019-01-11,32.28900146484375
2019-01-14,32.07899856567383
2019-01-15,31.854000091552734
2019-01-16,31.895999908447266
2019-01-17,31.600000381469727
2019-01-18,31.660999298095703
2019-01-21,31.573999404907227
2019-01-22,31.475000381469727
2019-01-23,31.29599952697754
2019-01-24,31.400999069213867
2019-01-25,31.215999603271484
2019-01-28,31.22100067138672
2019-01-29,31.399999618530273
2019-01-30,31.479000091552734
2019-01-31,31.42799949645996
2019-02-01,31.517000198364258
2019-02-04,31.274999618530273
2019-02-05,31.077999114990234
2019-02-06,30.74799919128418
2019-02-07,30.41200065612793
2019-02-08,30.25
2019-02-11,30.406999588012695
2019-02-12,30.267000198364258
2019-02-13,30.246000289916992
2019-02-14,30.426000595092773
2019-02-15,30.430999755859375
2019-02-18,30.410999298095703
2019-02-19,30.483999252319336
2019-02-20,30.35300064086914
2019-02-21,30.375
2019-02-22,30.382999420166016
2019-02-25,30.334999084472656
2019-02-26,30.302000045776367
2019-02-27,30.386999130249023
2019-02-28,30.417999267578125
2019-03-01,30.38599967956543
2019-03-04,30.2549991607666
2019-03-05,30.136999130249023
2019-03-06,29.941999435424805
2019-03-07,29.601999282836914
2019-03-08,29.513999938964844
2019-03-11,29.291000366210938
2019-03-12,29.304000854492188
2019-03-13,29.444000244140625
2019-03-14,29.937000274658203
2019-03-15,30.073999404907227
2019-03-18,30.297000885009766
2019-03-19,30.510000228881836
2019-03-20,30.559999465942383
2019-03-21,30.549999237060547
2019-03-22,30.68199920654297
2019-03-25,30.091999053955078
2019-03-26,30.173999786376953
2019-03-27,30.266000747680664
2019-03-28,30.257999420166016
2019-03-29,30.308000564575195
2019-04-01,30.30299949645996
2019-04-02,30.191999435424805
2019-04-03,30.13800048828125
2019-04-04,30.125999450683594
2019-04-05,29.913000106811523
2019-04-08,29.652000427246094
2019-04-09,29.63599967956543
2019-04-10,29.80500030517578
2019-04-11,29.93899917602539
2019-04-12,29.909000396728516
2019-04-15,29.937999725341797
2019-04-16,29.97800064086914
2019-04-17,29.88800048828125
2019-04-18,29.88599967956543
2019-04-19,29.920000076293945
2019-04-22,29.920000076293945
2019-04-23,29.920000076293945
2019-04-24,29.68199920654297
2019-04-25,29.4950008392334
2019-04-26,29.31800079345703
2019-04-29,29.128999710083008
2019-04-30,29.141000747680664
2019-05-01,29.297000885009766
2019-05-02,29.297000885009766
2019-05-03,29.516000747680664
2019-05-06,29.2189998626709
2019-05-07,29.350000381469727
2019-05-08,29.177000045776367
2019-05-09,29.084999084472656
2019-05-10,29.04599952697754
2019-05-13,29.110000610351562
2019-05-14,29.06800079345703
2019-05-15,29.14299964904785
2019-05-16,29.21500015258789
2019-05-17,29.233999252319336
2019-05-20,29.135000228881836
2019-05-21,28.87299919128418
2019-05-22,28.816999435424805
2019-05-23,29.06399917602539
2019-05-24,29.04400062561035
2019-05-27,29.246999740600586
2019-05-28,29.19700050354004
2019-05-29,29.319000244140625
2019-05-30,29.461000442504883
2019-05-31,29.722000122070312
2019-06-03,29.632999420166016
2019-06-04,29.941999435424805
2019-06-05,30.270000457763672
2019-06-06,29.923999786376953
2019-06-07,29.66900062561035
2019-06-10,29.5939998626709
2019-06-11,29.457000732421875
2019-06-12,29.525999069213867
2019-06-13,29.6560001373291
2019-06-14,29.56800079345703
2019-06-17,29.490999221801758
2019-06-18,29.368000030517578
2019-06-19,29.2549991607666
2019-06-20,29.246000289916992
2019-06-21,29.483999252319336
2019-06-24,29.339000701904297
2019-06-25,29.535999298095703
2019-06-26,29.542999267578125
2019-06-27,29.457000732421875
2019-06-28,29.474000930786133
2019-07-01,29.469999313354492
2019-07-02,29.39299964904785
2019-07-03,29.2810001373291
2019-07-04,29.091999053955078
2019-07-05,28.847999572753906
2019-07-08,28.610000610351562
2019-07-09,28.375
2019-07-10,28.413999557495117
2019-07-11,28.676000595092773
2019-07-12,28.79599952697754
2019-07-15,28.719999313354492
2019-07-16,28.756999969482422
2019-07-17,28.809999465942383
2019-07-18,28.711000442504883
2019-07-19,28.929000854492188
2019-07-22,28.62299919128418
2019-07-23,28.472999572753906
2019-07-24,28.364999771118164
2019-07-25,28.114999771118164
2019-07-26,28.038000106811523
2019-07-29,27.959999084472656
2019-07-30,27.77400016784668
2019-07-31,27.60300064086914
2019-08-01,27.673999786376953
2019-08-02,27.718000411987305
